Citra,Lable,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195
/content/Crop ROI/ha/ha40.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,2,10,46,0,20,2,42,0,0,11,10,0,9,19,62,0,36,2,30,1,8,28,4,1,0,81,51,0,2,42,94,0,83,4,36,13,1,111,18,2,11,38,61,0,88,5,27,35,32,89,2,53,0,41,9,2,10,15,9,18,32,12,3,20,2,49,0,18,45,16,0,38,20,4,0,26,20,21,0,38,0,2,0,2,9,7,1,15,8,10,1,15,1,3,0,9,11,6,0,11,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha83.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,17,0,11,4,30,0,0,0,0,0,0,2,2,0,5,2,13,0,5,5,5,0,0,42,17,0,4,73,91,1,42,13,98,1,0,7,0,1,0,53,18,1,29,47,67,23,37,44,7,42,0,105,14,8,12,40,21,10,18,12,9,1,0,56,0,9,14,107,9,12,21,25,9,26,21,67,8,52,0,17,0,7,1,1,0,0,1,1,0,0,0,107,0,26,28,29,3,9,19,7,4,2,3,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha35.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,10,9,34,0,20,2,13,0,3,0,1,0,0,1,8,0,3,1,10,0,0,27,10,1,0,75,55,0,22,36,83,0,90,5,27,38,17,36,21,26,0,46,102,0,25,2,130,8,0,110,7,17,5,45,16,3,25,36,23,23,15,42,1,84,10,87,16,42,28,41,20,9,17,18,10,26,0,42,0,13,5,7,0,3,24,16,0,15,11,46,0,31,0,15,0,6,17,7,0,9,17,51,6,20,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha11.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,4,0,0,0,0,0,0,11,8,0,6,31,50,4,34,5,26,14,3,9,0,3,6,50,19,0,75,12,32,1,0,24,4,1,0,97,26,1,7,51,47,9,50,6,17,87,9,61,0,37,5,88,9,11,49,10,4,21,0,114,5,18,13,67,13,5,19,11,1,11,17,12,0,119,10,67,0,87,8,25,6,13,17,5,3,45,1,55,2,29,15,45,27,31,23,22,10,19,11,26,10,52,2,28,1,21,14,33,9,45,24,30,6,60,1,5,1,15,4,7,10,5,1,5,5,1,1,2,1,1,1,2,1,0,3,8,3,5,5,8,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/content/Crop ROI/ha/ha48.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,14,0,3,0,8,0,0,27,31,0,3,22,108,1,46,2,51,9,10,23,27,6,0,50,83,0,6,20,134,0,78,3,65,4,0,85,47,5,10,25,51,3,48,12,25,67,19,70,37,27,0,31,31,1,13,17,28,2,45,5,12,17,4,20,3,9,34,32,22,12,14,10,6,17,4,13,3,11,0,0,0,1,19,15,12,11,17,14,9,9,2,0,1,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha104.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,10,37,46,1,68,2,26,1,15,2,0,1,0,23,12,0,25,31,70,0,64,1,21,1,0,67,0,18,8,69,16,18,76,2,14,18,58,23,0,50,2,108,15,16,14,32,33,0,83,2,14,26,0,85,0,54,0,12,0,6,11,0,0,12,58,27,0,103,6,35,0,43,31,41,0,18,17,5,0,39,0,28,0,27,0,0,0,0,1,0,0,2,20,1,0,41,6,3,0,19,10,11,0,7,3,4,0,18,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha86.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,6,20,0,16,5,31,0,14,0,7,0,0,2,2,0,0,6,25,0,12,5,35,0,13,39,10,0,39,70,48,0,42,8,95,7,82,10,7,45,28,46,15,5,27,47,86,2,38,20,94,8,18,88,3,20,25,29,1,7,41,16,0,21,42,21,0,120,37,41,2,12,42,27,8,48,19,28,1,34,7,10,0,18,9,6,0,4,12,11,0,11,8,3,0,24,4,1,0,7,9,3,0,4,17,14,0,10,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha3.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,14,0,3,15,71,0,24,0,40,1,7,5,0,1,0,31,28,0,52,17,52,5,0,29,6,3,0,104,32,3,3,28,80,0,67,3,37,49,20,49,0,46,3,98,25,8,40,16,19,39,0,111,3,25,5,55,15,12,29,9,15,17,12,18,1,87,11,85,1,80,12,45,7,21,49,21,4,44,6,40,2,41,20,20,3,24,14,35,3,20,7,8,6,49,3,17,3,24,13,13,6,11,12,29,3,17,12,13,4,8,2,2,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha75.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,32,29,0,10,33,92,9,0,2,1,0,3,13,19,0,24,12,21,1,7,13,0,1,0,74,20,0,2,80,51,0,9,20,34,33,0,46,4,0,3,94,48,0,67,24,20,55,20,80,0,39,0,78,4,5,16,15,13,8,32,3,9,52,16,113,7,18,28,33,13,6,28,43,3,65,19,65,6,52,0,9,0,5,5,0,0,3,6,0,0,8,10,23,5,10,19,10,1,3,15,21,1,7,3,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha95.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,11,7,20,0,13,3,9,0,1,1,3,0,5,2,15,0,7,1,14,0,2,18,4,0,14,78,28,0,35,46,62,7,66,13,14,63,22,46,19,6,15,48,97,0,70,10,78,5,28,97,14,1,20,55,10,8,26,24,9,29,28,46,0,136,45,46,3,15,29,27,7,9,26,19,5,15,5,34,1,4,7,5,4,5,9,14,7,20,13,32,0,44,3,7,0,9,17,23,0,18,42,52,0,10,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha41.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,8,0,1,0,4,0,0,2,5,0,0,6,33,0,9,4,38,1,0,13,7,0,0,51,50,0,20,14,120,9,54,20,14,22,2,74,50,4,4,35,111,1,30,12,107,14,0,113,18,2,12,62,39,4,19,9,17,18,36,48,4,103,2,49,8,10,15,46,17,18,14,11,4,34,1,50,1,5,35,31,4,32,10,4,1,9,7,10,0,12,0,4,0,4,3,5,6,8,2,4,4,5,1,2,0,1,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha85.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,3,1,9,0,3,0,2,0,0,1,3,0,0,5,23,0,12,4,31,0,6,33,11,0,9,56,87,0,50,7,106,3,65,15,4,14,20,48,27,2,5,54,98,0,33,9,105,4,16,107,6,17,29,35,18,13,22,8,8,14,60,44,2,83,30,49,9,11,22,47,13,9,16,20,3,32,7,25,1,14,27,22,3,34,9,6,0,11,10,16,0,25,1,8,0,4,8,20,12,12,5,20,2,23,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha46.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,1,0,1,0,0,6,8,0,2,19,42,0,41,8,38,0,0,15,2,0,0,43,60,0,49,13,81,1,45,19,4,4,2,86,37,3,4,54,80,0,71,12,29,6,0,103,2,6,2,58,28,0,24,6,27,3,78,39,3,57,4,46,5,16,21,32,2,12,21,14,0,21,0,65,0,21,34,21,10,26,10,3,1,5,10,4,0,8,2,4,0,4,10,13,0,5,5,8,0,5,0,7,0,9,7,3,0,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha61.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,7,0,8,34,44,3,0,0,0,0,0,11,7,0,1,32,48,3,29,16,54,23,8,28,4,10,24,93,24,0,8,60,42,26,1,32,12,0,8,97,46,1,5,65,58,15,15,94,20,94,34,105,12,13,19,37,14,6,6,34,2,55,11,108,21,7,39,63,11,7,8,64,3,28,16,117,11,51,3,32,1,3,21,18,16,16,11,53,2,89,1,20,2,6,2,4,0,1,11,47,11,15,0,21,2,5,0,1,0,0,1,2,0,4,10,11,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha26.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,5,23,0,9,1,21,0,3,0,0,0,0,1,6,0,2,1,10,0,0,13,3,0,0,58,39,0,3,56,93,7,54,5,49,58,11,27,39,16,1,39,102,0,13,15,132,10,0,100,19,0,10,82,26,6,33,27,24,15,12,34,8,100,13,63,56,24,18,50,74,24,10,35,16,38,0,54,2,3,9,11,8,3,10,14,13,8,11,24,1,26,4,9,3,10,13,17,7,10,7,27,0,42,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha24.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,3,1,6,0,1,0,1,0,0,2,2,0,0,9,21,0,15,5,52,0,0,33,11,0,3,50,82,0,82,4,56,9,32,11,2,14,0,58,23,0,1,69,83,0,17,12,93,19,1,113,12,15,11,38,39,4,36,3,13,34,52,53,1,74,1,86,14,4,15,49,7,6,17,36,1,35,1,31,0,27,16,25,29,13,12,6,7,25,22,25,0,61,1,11,0,5,8,17,0,3,9,27,0,14,0,4,0,5,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha30.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,11,0,6,2,17,0,4,0,1,0,0,2,3,0,0,7,23,0,9,5,50,0,0,32,14,1,0,65,74,0,62,8,70,9,54,12,5,18,2,57,40,2,1,54,99,0,20,20,88,17,1,110,8,23,10,56,35,15,25,8,12,45,37,44,6,88,3,65,23,8,14,51,28,21,17,18,7,50,1,35,0,24,12,20,22,21,3,8,4,29,10,21,0,45,1,6,0,6,22,29,11,24,6,27,2,39,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha68.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,0,5,2,1,0,3,1,1,0,4,21,6,0,7,60,59,14,0,0,0,0,0,8,2,0,1,46,26,5,28,54,23,52,11,39,8,18,37,102,22,1,14,40,13,35,0,16,4,0,15,88,16,7,24,102,17,24,18,92,12,102,18,113,7,15,49,41,7,10,7,13,0,51,0,106,23,0,12,60,9,7,26,46,0,45,10,81,1,26,4,16,1,1,2,1,0,0,4,5,0,80,0,45,2,0,0,3,1,0,3,5,0,2,3,5,0,2,0,0,0,0,0,0,0,0,3,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha23.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,6,20,0,8,5,34,0,0,7,11,0,0,29,46,0,12,21,104,4,39,13,27,10,2,55,49,2,0,50,106,0,18,20,102,17,0,83,53,1,6,61,65,0,15,15,41,6,53,38,21,50,3,68,36,8,12,20,50,10,8,5,5,29,1,43,7,7,30,38,31,19,20,9,6,8,4,7,0,5,13,27,16,24,12,39,53,26,7,2,2,10,1,2,2,4,4,5,12,7,1,4,5,3,0,0,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha25.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,1,8,0,3,0,3,0,0,1,2,0,0,2,15,0,6,1,26,0,0,24,23,0,0,48,84,0,34,18,107,6,60,10,20,21,5,44,52,3,1,39,118,0,26,6,111,14,0,105,18,6,9,52,40,11,30,19,20,35,30,43,13,81,6,56,31,6,15,45,34,18,12,20,12,34,0,27,0,15,19,14,7,17,12,21,4,34,6,38,0,44,1,6,0,3,7,14,6,7,7,21,1,22,0,1,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha51.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,0,12,3,29,0,8,10,16,0,3,29,53,0,1,24,119,0,0,1,143,0,31,0,110,5,5,53,106,4,50,12,98,10,42,71,26,21,6,51,51,1,4,19,46,3,16,11,56,6,18,0,37,13,10,25,10,4,21,16,12,19,9,18,0,15,0,3,0,1,5,7,1,3,18,19,10,12,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha34.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,17,0,8,4,24,1,6,1,3,1,0,5,17,0,7,4,36,1,0,7,5,0,0,42,27,0,0,72,80,0,38,17,80,44,18,41,19,38,2,73,92,0,18,13,124,17,0,82,22,1,7,96,52,0,26,33,39,16,7,35,2,86,9,87,14,46,14,39,27,10,36,42,29,41,0,63,9,10,13,16,12,0,8,12,21,13,11,34,0,19,1,13,0,6,4,2,6,1,16,27,6,9,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha105.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,20,5,44,0,20,0,4,0,1,3,0,0,2,16,24,0,33,6,46,0,22,0,6,0,0,81,37,30,41,12,73,0,112,0,6,14,15,32,1,24,2,87,39,21,47,9,56,0,110,0,8,23,2,45,4,53,19,15,12,5,43,3,0,44,41,60,1,94,2,32,2,28,20,14,10,18,40,1,0,49,7,20,4,43,24,32,6,16,10,4,0,27,11,27,0,84,2,7,1,9,24,16,1,27,11,1,0,24,1,2,0,11,1,1,0,0,3,1,0,4,3,3,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha74.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,33,28,0,29,33,71,4,0,1,1,0,0,11,14,0,20,13,41,5,14,13,6,3,0,78,22,0,0,84,42,0,15,19,23,26,0,43,8,0,2,88,56,0,32,39,41,55,34,83,6,55,1,77,8,3,23,27,4,9,10,14,1,35,0,104,14,10,28,45,21,26,11,34,3,88,7,56,0,58,1,13,1,3,17,22,20,18,17,12,1,13,0,17,4,17,4,4,3,3,12,21,1,36,1,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha73.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,15,0,12,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,42,14,0,3,72,70,0,79,11,51,5,0,7,2,0,1,28,35,0,52,16,36,7,14,45,0,14,1,114,12,13,24,44,23,6,25,13,6,21,13,59,17,20,9,78,43,3,35,20,33,56,31,80,6,52,1,27,1,13,17,28,21,12,13,14,2,8,8,75,6,54,42,21,17,25,10,34,1,52,5,31,3,22,0,2,0,0,0,0,0,0,0,0,0,0,1,18,2,41,4,3,3,3,4,7,0,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha33.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,9,36,0,18,4,50,1,15,1,5,1,0,7,15,0,2,8,51,0,0,19,10,0,0,72,54,0,2,53,91,0,34,5,82,21,53,32,15,60,10,84,74,1,15,32,107,15,0,114,7,4,5,53,17,9,35,28,23,30,8,26,0,51,9,78,8,57,25,45,30,11,35,48,17,42,0,45,0,15,5,4,0,7,19,10,0,11,7,25,0,19,3,18,0,15,1,2,2,1,7,24,2,8,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha1.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,26,0,12,0,20,0,8,0,0,0,0,5,7,0,14,8,20,0,18,1,4,0,0,57,18,1,1,39,96,0,68,0,68,0,77,12,5,12,5,55,48,4,31,37,70,0,104,2,5,1,0,94,5,20,13,28,32,7,33,1,15,11,49,24,4,48,5,63,11,21,15,12,16,3,47,1,2,34,25,18,0,47,31,36,9,27,14,14,5,24,10,29,10,34,4,17,4,22,27,21,24,48,10,4,5,44,9,3,0,2,7,8,0,1,1,6,0,0,0,0,0,0,4,1,1,4,9,10,12,9,1,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha67.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,11,0,6,6,14,2,3,9,3,2,4,34,33,8,0,0,0,0,0,7,3,0,0,36,28,0,3,82,79,13,18,73,37,56,5,92,21,3,15,76,26,29,0,17,8,0,9,83,38,0,34,94,39,4,5,85,14,42,7,130,25,52,18,78,16,34,7,53,2,57,1,99,38,0,9,52,16,0,23,22,3,10,14,68,16,28,3,41,5,9,4,8,1,7,17,53,0,72,6,32,9,0,0,2,1,0,1,1,0,1,1,2,1,1,0,1,1,0,1,1,0,2,4,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha90.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,3,17,0,6,1,8,0,0,0,0,0,0,2,7,0,0,6,35,0,9,4,39,0,4,62,13,1,29,51,71,2,78,10,11,21,10,35,26,5,11,57,85,0,3,30,116,0,31,12,105,6,21,79,4,33,41,34,24,14,61,17,1,93,28,71,22,22,2,19,17,3,19,24,24,38,12,10,2,24,10,16,1,18,11,11,6,6,13,9,0,16,6,4,0,9,0,0,0,3,3,6,0,7,5,5,0,8,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha52.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,8,0,0,24,72,0,34,4,94,0,49,1,8,1,3,13,14,1,0,32,66,0,0,24,120,0,45,1,93,4,6,36,63,8,45,11,39,5,96,12,8,38,14,85,48,12,12,49,59,4,28,20,39,6,18,1,26,12,14,15,6,9,24,16,9,23,17,9,0,14,9,15,1,12,15,11,1,7,19,18,0,9,1,0,0,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha107.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,1,16,59,0,32,1,48,0,16,0,0,0,0,7,5,0,0,16,53,0,31,2,50,0,0,77,6,21,1,47,74,5,68,1,45,15,68,7,0,35,2,78,5,8,0,63,62,1,56,2,50,12,0,72,0,60,4,11,9,9,16,1,9,21,40,23,0,130,6,74,1,53,10,16,13,9,9,1,2,40,0,22,0,39,20,28,15,22,17,17,12,32,15,26,0,91,5,19,1,25,19,16,16,28,5,1,2,32,0,5,0,7,4,6,0,0,4,6,0,3,3,4,0,9,1,2,0,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ha/ha116.jpg,ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,1,4,0,2,0,0,0,0,2,6,0,2,6,29,1,1,3,2,0,2,26,20,0,14,57,71,5,40,38,50,53,12,33,25,5,10,52,82,0,10,61,94,9,14,65,25,0,32,86,40,0,16,71,22,26,29,126,12,68,31,86,28,11,23,27,22,11,10,73,4,49,16,54,4,1,20,17,1,2,14,85,0,39,13,55,0,17,13,14,3,9,11,14,3,16,21,20,0,41,1,1,0,1,1,1,0,2,3,9,0,4,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
